Name,Age,GPA,Credits Completed,Year,Pathway
Jane Jordan,15,1.11,50,Senior,Culinary
Jane Bradberry,18,0.93,47,Sophomore,Early College
Christina Miller,18,1.38,5,Junior,Early Childhood Education
Mack Smith,14,1.22,10,Freshmen,Early College
Christina Johnson,14,1.79,12,Junior,Business
Matthew Garcia,15,1.37,60,Victory Lap,Culinary
Christina Johnson,19,1.35,43,Senior,Criminal Justice
Jane Robinson,15,1.94,10,Victory Lap,Computer Science
Rachel Jordan,17,1.43,28,Victory Lap,Early Childhood Education
Lisa Lewis,17,4.22,42,Junior,Engineering
Mack Jones,17,2.74,26,Junior,Criminal Justice
Jane Davis,18,1.36,8,Freshmen,Bio Med
Ben Miller,19,3.19,17,Sophomore,Early College
Dave Savoie,15,4.12,12,Junior,Criminal Justice
Ben Johnson,19,0.73,27,Senior,Culinary
Stephanie Robinson,19,2.05,6,Junior,Computer Science
Stephanie Johnson,15,2.41,34,Freshmen,Computer Science
Ben Brown,19,2.15,34,Freshmen,Marketing
Rachel Smith,14,2.94,42,Junior,Early Childhood Education
Emma Garcia,15,1.01,44,Senior,Culinary
Dave Davis,19,0.62,24,Victory Lap,Culinary
Stephanie Smith,15,3.81,18,Victory Lap,Early Childhood Education
Daniel Bradberry,19,3.19,39,Senior,Marketing
Christina Rulli,17,3.32,8,Victory Lap,Criminal Justice
Daniel Davis,17,3.41,24,Freshmen,Engineering
Stephanie Anderson,16,2.14,22,Victory Lap,Engineering
Jill Jones,15,2.72,13,Sophomore,Culinary
Daniel Garcia,16,1.68,50,Victory Lap,Computer Science
Dave Rulli,18,4.09,32,Senior,Business
Christina Davis,15,3.03,2,Sophomore,Bio Med
Mack Anderson,16,0.62,14,Junior,Bio Med
Noah Smith,18,1.7,35,Sophomore,Bio Med
Patrick Johnson,17,1.4,44,Freshmen,Early College
Rachel Patel,16,2.91,20,Victory Lap,Culinary
Markus Johnson,15,3.41,37,Victory Lap,Criminal Justice
Matthew Jordan,14,1.39,4,Sophomore,Marketing
Noah Rulli,16,1.68,49,Senior,Bio Med
Marge Brown,14,3.32,3,Senior,Culinary
Ben Rulli,14,3.39,14,Freshmen,Early Childhood Education
Markus Garcia,19,0.7,56,Freshmen,Computer Science
Catherine Smith,16,1.31,5,Junior,Engineering
Christina Patel,14,1.04,2,Freshmen,Early College
Daniel Patel,17,1.36,6,Junior,Criminal Justice
Lisa Patel,18,1.02,44,Victory Lap,Criminal Justice
Patrick Anderson,18,1.73,33,Freshmen,Bio Med
Jill Garcia,17,2.73,38,Sophomore,Bio Med
Jane Patel,16,3.9,1,Junior,Early College
Matthew Johnson,16,3.54,36,Freshmen,Early Childhood Education
Josh Davis,19,1.51,3,Senior,Early Childhood Education
Rachel Brown,16,1.59,46,Sophomore,Bio Med
Daniel Smith,19,2.13,43,Junior,Early Childhood Education
Dave Bradberry,15,3.63,10,Sophomore,Computer Science
Marge Jordan,15,1.93,7,Sophomore,Criminal Justice
Markus Jordan,15,3.94,54,Victory Lap,Computer Science
Emma Brown,17,2.39,31,Junior,Early Childhood Education
Daniel Jordan,15,1.01,16,Senior,Early College
Joey Robinson,17,0.36,34,Victory Lap,Culinary
Christina Miller,15,1.58,60,Victory Lap,Marketing
Jordan Anderson,19,3.74,28,Junior,Culinary
Noah Jordan,19,1.09,42,Victory Lap,Culinary
Rachel Brown,18,0.96,2,Victory Lap,Early Childhood Education
Aiden Garcia,18,1.46,14,Sophomore,Computer Science
Catherine Jones,17,1.22,6,Victory Lap,Early College
Markus Johnson,17,2.37,28,Freshmen,Engineering
Lisa Johnson,17,3.74,5,Sophomore,Early Childhood Education
Joey Anderson,14,3.17,54,Victory Lap,Culinary
Josh Johnson,15,4.16,6,Freshmen,Early Childhood Education
Patrick Bradberry,14,0.89,34,Junior,Computer Science
Matthew Garcia,18,4.3,9,Senior,Computer Science
Stephanie Bradberry,19,3.38,27,Junior,Computer Science
Jill Miller,14,2.54,32,Senior,Culinary
Jane Lewis,17,3.53,39,Freshmen,Business
Josh Garcia,19,1.91,59,Sophomore,Criminal Justice
Catherine Jordan,18,3.43,48,Senior,Early College
Aiden Savoie,18,2.14,18,Junior,Business
Marge Savoie,15,0.66,4,Senior,Business
Noah Garcia,19,2.51,41,Senior,Business
Joey Smith,17,1.74,40,Victory Lap,Business
Matthew Johnson,17,1.56,30,Freshmen,Marketing
Noah Garcia,14,0.64,7,Senior,Criminal Justice
Joey Miller,15,3.32,26,Senior,Marketing
Jill Anderson,14,2.94,5,Senior,Business
Jane Lewis,15,4.07,4,Junior,Business
Joey Savoie,18,0.5,50,Victory Lap,Computer Science
Stephanie Jordan,16,3.32,29,Sophomore,Early Childhood Education
Mack Davis,15,0.95,37,Victory Lap,Culinary
Catherine Bradberry,18,0.46,32,Sophomore,Computer Science
Markus Jordan,16,1.28,50,Freshmen,Engineering
Catherine Garcia,15,3.05,17,Sophomore,Computer Science
Dave Jordan,16,3.77,32,Junior,Criminal Justice
Lisa Patel,15,1.87,33,Sophomore,Culinary
Daniel Davis,18,3.06,31,Victory Lap,Bio Med
Catherine Lewis,17,3.75,22,Sophomore,Engineering
Matthew Savoie,14,3.61,34,Sophomore,Computer Science
Stephanie Miller,16,2.72,31,Victory Lap,Early Childhood Education
Joey Robinson,14,0.51,7,Sophomore,Business
Daniel Patel,15,1.07,48,Senior,Culinary
Rachel Brown,16,3.25,34,Senior,Culinary
Rachel Bradberry,14,2.0,0,Sophomore,Engineering
Daniel Miller,17,2.31,41,Victory Lap,Business
Jane Miller,16,3.27,7,Freshmen,Marketing
Marge Patel,14,1.51,42,Junior,Early College
Matthew Brown,16,3.61,51,Senior,Criminal Justice
Dave Patel,14,1.87,41,Junior,Marketing
Patrick Johnson,17,3.36,47,Victory Lap,Criminal Justice
Christina Brown,15,0.9,26,Victory Lap,Marketing
Stephanie Patel,16,2.22,48,Victory Lap,Early College
Josh Davis,18,0.58,2,Senior,Early College
Markus Smith,16,0.56,19,Sophomore,Criminal Justice
Marge Anderson,15,1.88,38,Freshmen,Bio Med
Jane Savoie,19,2.85,25,Senior,Culinary
Markus Rulli,19,2.22,42,Senior,Culinary
Aiden Rulli,15,1.75,0,Freshmen,Business
Catherine Brown,19,2.39,31,Victory Lap,Bio Med
Daniel Miller,17,2.54,34,Victory Lap,Bio Med
Catherine Anderson,15,1.7,44,Victory Lap,Bio Med
Emma Smith,17,1.4,32,Freshmen,Criminal Justice
Rachel Anderson,16,3.33,45,Junior,Criminal Justice
Jane Brown,16,1.26,7,Freshmen,Computer Science
Marge Garcia,14,2.35,58,Sophomore,Early Childhood Education
Stephanie Lewis,14,0.35,38,Victory Lap,Early College
Patrick Robinson,15,4.29,43,Junior,Engineering
Patrick Bradberry,15,2.46,15,Junior,Computer Science
Joey Jordan,15,1.15,45,Victory Lap,Early Childhood Education
Joey Lewis,15,2.08,35,Freshmen,Business
Stephanie Lewis,18,0.42,31,Senior,Criminal Justice
Jordan Anderson,18,2.52,16,Senior,Bio Med
Rachel Rulli,19,0.64,16,Junior,Early Childhood Education
Markus Patel,17,2.97,1,Freshmen,Marketing
Marge Rulli,16,2.7,32,Senior,Engineering
Ben Patel,19,2.22,17,Senior,Engineering
Daniel Savoie,18,3.1,19,Freshmen,Business
Aiden Brown,16,0.84,51,Senior,Culinary
Jordan Garcia,19,2.88,26,Freshmen,Engineering
Jill Garcia,15,3.54,36,Victory Lap,Marketing
Daniel Rulli,15,1.87,10,Junior,Bio Med
Matthew Garcia,15,4.3,16,Sophomore,Computer Science
Joey Miller,15,0.62,34,Junior,Business
Matthew Johnson,14,3.97,54,Freshmen,Early Childhood Education
Noah Anderson,16,0.56,41,Victory Lap,Early College
Aiden Johnson,18,4.1,56,Junior,Bio Med
Jordan Savoie,18,3.47,20,Victory Lap,Marketing
Daniel Smith,17,3.18,37,Senior,Bio Med
Matthew Rulli,15,1.79,24,Senior,Criminal Justice
Jordan Robinson,15,1.74,34,Victory Lap,Computer Science
Matthew Garcia,19,1.45,9,Sophomore,Early College
Rachel Savoie,15,2.86,5,Victory Lap,Early Childhood Education
Ben Bradberry,15,2.84,37,Victory Lap,Criminal Justice
Mack Anderson,16,3.94,7,Sophomore,Business
Noah Jordan,17,2.1,6,Victory Lap,Early College
Joey Garcia,17,1.77,11,Victory Lap,Computer Science
Daniel Patel,14,3.62,46,Sophomore,Marketing
Noah Jones,17,0.9,54,Junior,Early College
Jordan Davis,19,3.65,37,Freshmen,Culinary
Mack Garcia,16,3.14,38,Junior,Engineering
Jane Brown,16,2.43,50,Sophomore,Early Childhood Education
Joey Davis,17,2.92,47,Senior,Criminal Justice
Jordan Patel,15,3.58,19,Freshmen,Engineering
Daniel Jordan,19,3.64,25,Victory Lap,Marketing
Christina Davis,15,0.65,28,Sophomore,Marketing
Catherine Garcia,17,1.42,27,Freshmen,Culinary
Jill Lewis,18,2.53,29,Senior,Criminal Justice
Lisa Jones,19,2.73,49,Sophomore,Culinary
Noah Jones,19,3.84,29,Sophomore,Bio Med
Lisa Savoie,18,3.44,57,Victory Lap,Business
Matthew Smith,16,1.7,34,Junior,Computer Science
Matthew Patel,19,2.97,38,Victory Lap,Marketing
Joey Brown,14,0.73,1,Freshmen,Business
Emma Patel,16,2.47,27,Sophomore,Criminal Justice
Mack Savoie,15,2.85,37,Sophomore,Culinary
Christina Davis,18,2.89,49,Freshmen,Engineering
Markus Garcia,15,0.96,41,Sophomore,Bio Med
Christina Lewis,15,1.33,56,Sophomore,Bio Med
Rachel Anderson,17,4.14,51,Freshmen,Business
Josh Bradberry,14,1.19,27,Junior,Marketing
Joey Brown,16,2.27,29,Victory Lap,Engineering
Catherine Savoie,19,0.93,54,Victory Lap,Marketing
Mack Jones,17,2.77,60,Sophomore,Business
Emma Rulli,14,4.04,11,Freshmen,Business
Stephanie Davis,19,1.16,46,Sophomore,Computer Science
Daniel Bradberry,18,1.88,18,Sophomore,Early College
Emma Garcia,17,1.96,50,Freshmen,Computer Science
Jill Johnson,15,2.04,30,Freshmen,Marketing
Mack Patel,19,2.66,23,Victory Lap,Computer Science
Jane Robinson,18,3.77,7,Freshmen,Marketing
Mack Robinson,18,4.08,34,Sophomore,Culinary
Jordan Davis,16,3.21,52,Freshmen,Bio Med
Aiden Anderson,18,3.47,10,Senior,Engineering
Catherine Rulli,17,2.29,1,Senior,Early College
Daniel Davis,16,1.34,28,Sophomore,Marketing
Rachel Garcia,18,2.88,10,Junior,Early Childhood Education
Dave Patel,14,0.67,47,Junior,Business
Josh Robinson,14,2.96,34,Freshmen,Early Childhood Education
Ben Davis,15,1.12,51,Victory Lap,Early Childhood Education
Aiden Garcia,15,0.94,16,Sophomore,Early Childhood Education
Rachel Savoie,15,3.01,53,Freshmen,Culinary
Rachel Brown,17,1.96,42,Sophomore,Early Childhood Education
Noah Jordan,19,1.65,53,Freshmen,Early Childhood Education
Josh Lewis,16,2.96,31,Sophomore,Criminal Justice
Rachel Brown,15,4.23,60,Sophomore,Early College
Emma Anderson,14,0.48,0,Freshmen,Engineering
Markus Bradberry,14,1.33,58,Sophomore,Culinary
Rachel Miller,17,4.17,6,Sophomore,Computer Science
Patrick Davis,18,0.3,14,Freshmen,Computer Science
Lisa Patel,19,3.82,57,Junior,Business
Noah Garcia,17,1.77,57,Senior,Culinary
Jill Jones,19,1.14,55,Victory Lap,Criminal Justice
Matthew Smith,15,0.4,43,Sophomore,Engineering
Joey Garcia,14,4.21,15,Senior,Criminal Justice
Catherine Miller,14,2.84,52,Senior,Marketing
Christina Anderson,16,1.89,52,Junior,Marketing
Noah Smith,14,4.11,53,Victory Lap,Marketing
Dave Savoie,14,0.61,25,Sophomore,Early College
Matthew Jordan,15,3.17,46,Senior,Culinary
Emma Bradberry,17,3.18,47,Victory Lap,Bio Med
Catherine Anderson,19,3.7,45,Freshmen,Marketing
Noah Patel,17,3.99,13,Sophomore,Criminal Justice
Christina Johnson,17,3.18,8,Junior,Marketing
Josh Rulli,16,3.5,24,Junior,Computer Science
Christina Jordan,17,1.53,47,Junior,Engineering
Dave Brown,15,2.15,0,Victory Lap,Culinary
Catherine Miller,19,3.24,53,Junior,Early Childhood Education
Joey Miller,19,1.1,40,Sophomore,Computer Science
Mack Robinson,15,1.8,51,Junior,Computer Science
Jordan Lewis,14,2.89,14,Victory Lap,Marketing
Josh Bradberry,19,4.04,56,Junior,Bio Med
Emma Jones,15,0.42,59,Junior,Early Childhood Education
Mack Jordan,15,1.89,40,Freshmen,Culinary
Jane Miller,14,3.15,56,Freshmen,Computer Science
Marge Anderson,19,3.57,8,Senior,Culinary
Rachel Patel,18,3.62,32,Senior,Marketing
Dave Lewis,18,2.75,37,Sophomore,Engineering
Jane Rulli,19,4.28,34,Junior,Business
Noah Johnson,14,1.49,31,Senior,Marketing
Lisa Anderson,15,4.15,51,Sophomore,Computer Science
Patrick Miller,18,1.2,49,Sophomore,Early College
Joey Robinson,14,3.68,25,Sophomore,Computer Science
Catherine Smith,15,2.56,52,Victory Lap,Early College
Jane Anderson,14,3.76,28,Sophomore,Early Childhood Education
Mack Robinson,15,1.28,52,Senior,Criminal Justice
Joey Smith,19,0.64,7,Sophomore,Culinary
Patrick Anderson,16,1.38,20,Sophomore,Early College
Aiden Davis,14,3.02,23,Junior,Computer Science
Josh Rulli,19,1.23,2,Freshmen,Bio Med
Markus Brown,16,2.95,58,Freshmen,Computer Science
Lisa Robinson,16,3.95,51,Freshmen,Early College
Markus Rulli,14,4.17,6,Freshmen,Engineering
Jane Miller,16,2.49,0,Sophomore,Engineering
Emma Lewis,16,3.77,36,Victory Lap,Culinary
Jordan Miller,19,2.47,45,Victory Lap,Early College
Aiden Smith,18,2.3,16,Sophomore,Engineering
Dave Garcia,16,2.86,8,Senior,Marketing
Mack Davis,14,2.04,17,Senior,Bio Med
Lisa Jones,16,0.9,13,Freshmen,Culinary
Emma Anderson,17,2.89,13,Freshmen,Early College
Patrick Anderson,16,1.54,37,Junior,Criminal Justice
Marge Robinson,17,1.72,55,Freshmen,Marketing
Noah Jordan,19,0.75,34,Freshmen,Computer Science
Jordan Johnson,17,3.2,49,Senior,Early Childhood Education
Jane Miller,14,2.35,8,Senior,Business
Marge Johnson,19,2.41,13,Sophomore,Bio Med
Aiden Robinson,16,3.63,36,Sophomore,Culinary
Marge Brown,14,3.27,7,Victory Lap,Early College
Catherine Savoie,14,1.14,48,Sophomore,Marketing
Stephanie Anderson,14,2.93,56,Senior,Bio Med
Ben Johnson,16,0.6,23,Senior,Criminal Justice
Daniel Rulli,18,3.21,13,Junior,Culinary
Joey Rulli,14,0.47,38,Victory Lap,Early College
Christina Lewis,18,0.95,30,Senior,Early Childhood Education
Marge Jordan,17,0.4,28,Junior,Culinary
Catherine Garcia,14,3.36,41,Sophomore,Computer Science
Markus Patel,18,1.16,37,Senior,Business
Aiden Jordan,15,1.23,21,Junior,Computer Science
Aiden Rulli,16,3.87,57,Junior,Early College
Emma Lewis,14,3.48,50,Freshmen,Computer Science
Josh Lewis,15,1.62,12,Sophomore,Marketing
Noah Rulli,14,2.13,59,Victory Lap,Computer Science
Mack Davis,16,0.91,21,Sophomore,Engineering
Aiden Anderson,17,3.38,53,Senior,Engineering
Josh Patel,18,2.84,35,Victory Lap,Bio Med
Mack Davis,18,3.48,43,Freshmen,Criminal Justice
Markus Rulli,16,1.52,10,Junior,Early Childhood Education
Jill Jordan,17,3.62,19,Junior,Early College
Stephanie Brown,19,1.93,31,Senior,Culinary
Emma Robinson,17,1.04,19,Freshmen,Computer Science
Patrick Anderson,19,2.79,28,Senior,Criminal Justice
Daniel Jordan,17,2.22,22,Junior,Culinary
Mack Davis,18,3.71,50,Junior,Marketing
Jill Patel,17,2.8,58,Sophomore,Early Childhood Education
Aiden Johnson,15,0.69,8,Junior,Business
Mack Miller,17,1.55,58,Sophomore,Criminal Justice
Mack Smith,14,0.4,60,Victory Lap,Early College
Jane Rulli,19,3.19,25,Sophomore,Early College
Lisa Bradberry,14,2.09,35,Freshmen,Bio Med
Matthew Miller,19,2.5,11,Freshmen,Early Childhood Education
Josh Rulli,18,3.28,8,Senior,Criminal Justice
Daniel Patel,19,3.96,14,Victory Lap,Computer Science
Rachel Davis,16,2.1,53,Senior,Engineering
Josh Lewis,15,2.01,50,Victory Lap,Business
Jordan Garcia,14,1.32,55,Junior,Culinary
Noah Miller,16,0.38,4,Junior,Engineering
Marge Savoie,15,1.29,11,Freshmen,Early College
Rachel Patel,14,2.24,27,Junior,Marketing
Emma Bradberry,14,1.43,59,Sophomore,Marketing
Stephanie Miller,17,2.63,17,Victory Lap,Early Childhood Education
Emma Jordan,16,3.92,11,Senior,Business
Emma Brown,19,3.15,33,Sophomore,Computer Science
Ben Robinson,14,1.43,5,Sophomore,Early College
Catherine Jordan,19,3.99,21,Junior,Early College
Marge Rulli,16,2.77,5,Sophomore,Early Childhood Education
Matthew Brown,14,0.38,22,Freshmen,Business
Ben Brown,15,1.69,47,Sophomore,Computer Science
Emma Miller,18,3.42,7,Victory Lap,Marketing
Joey Savoie,14,0.38,11,Sophomore,Engineering
Emma Patel,19,1.89,29,Senior,Computer Science
Rachel Rulli,18,0.53,28,Freshmen,Computer Science
Aiden Davis,16,2.98,24,Freshmen,Criminal Justice
Jane Brown,19,0.92,52,Sophomore,Bio Med
Daniel Patel,16,3.21,38,Victory Lap,Marketing
Christina Brown,18,3.84,55,Junior,Early College
Daniel Johnson,19,2.3,39,Senior,Marketing
Christina Anderson,18,3.75,5,Victory Lap,Computer Science
Lisa Robinson,17,2.54,36,Victory Lap,Bio Med
Christina Lewis,14,2.18,52,Junior,Engineering
Jill Davis,16,3.68,16,Sophomore,Marketing
Jill Rulli,15,3.32,18,Junior,Bio Med
Lisa Johnson,16,2.92,14,Sophomore,Culinary
Joey Garcia,14,1.21,28,Senior,Bio Med
Emma Johnson,15,3.63,28,Junior,Bio Med
Daniel Johnson,19,2.35,41,Freshmen,Early College
Stephanie Patel,17,3.83,55,Freshmen,Marketing
Daniel Bradberry,19,3.02,5,Senior,Bio Med
Ben Patel,19,3.95,26,Victory Lap,Computer Science
Noah Miller,16,3.59,40,Sophomore,Marketing
Matthew Rulli,18,3.22,12,Freshmen,Early Childhood Education
Daniel Robinson,16,4.09,48,Victory Lap,Computer Science
Marge Smith,16,1.47,14,Sophomore,Marketing
Jane Savoie,18,3.73,1,Victory Lap,Culinary
Josh Davis,16,3.21,10,Senior,Marketing
Jill Lewis,14,0.7,54,Freshmen,Bio Med
Joey Lewis,19,1.55,36,Freshmen,Early Childhood Education
Emma Robinson,19,2.99,43,Junior,Criminal Justice
Matthew Robinson,17,2.52,8,Freshmen,Marketing
Emma Anderson,18,2.22,28,Junior,Business
Marge Lewis,18,1.85,46,Freshmen,Early Childhood Education
Patrick Davis,17,3.48,52,Junior,Marketing
Jordan Robinson,15,2.16,37,Sophomore,Early College
Lisa Jordan,18,1.39,31,Senior,Bio Med
Markus Davis,19,1.02,8,Freshmen,Computer Science
Rachel Robinson,16,1.97,20,Senior,Marketing
Jordan Savoie,16,2.38,4,Freshmen,Criminal Justice
Marge Miller,18,2.02,13,Senior,Engineering
Stephanie Patel,19,1.02,17,Senior,Engineering
Emma Smith,17,0.99,38,Senior,Business
Ben Davis,18,4.19,57,Freshmen,Culinary
Marge Johnson,16,2.97,15,Sophomore,Culinary
Joey Patel,16,3.27,50,Victory Lap,Early Childhood Education
Ben Anderson,19,2.84,33,Victory Lap,Criminal Justice
Patrick Bradberry,14,2.28,5,Senior,Culinary
Matthew Bradberry,15,2.67,35,Sophomore,Bio Med
Lisa Smith,18,1.06,36,Victory Lap,Marketing
Patrick Robinson,14,2.46,8,Freshmen,Criminal Justice
Aiden Lewis,16,2.57,8,Freshmen,Business
Markus Jordan,16,1.18,6,Freshmen,Marketing
Jordan Patel,19,0.51,33,Freshmen,Culinary
Lisa Jordan,16,0.74,17,Senior,Business
Aiden Lewis,19,0.72,45,Junior,Business
Joey Brown,17,2.7,42,Sophomore,Marketing
Daniel Rulli,18,1.93,59,Victory Lap,Computer Science
Rachel Patel,16,2.0,13,Senior,Engineering
Stephanie Miller,18,2.52,3,Victory Lap,Computer Science
Mack Garcia,17,2.28,33,Sophomore,Bio Med
Stephanie Robinson,16,2.38,59,Senior,Early Childhood Education
Jane Bradberry,16,2.89,36,Junior,Business
Marge Smith,14,0.66,4,Victory Lap,Marketing
Ben Jordan,19,2.38,53,Freshmen,Early College
Rachel Miller,18,1.48,29,Senior,Computer Science
Jill Rulli,16,3.35,28,Sophomore,Engineering
Lisa Miller,15,1.64,17,Freshmen,Business
Jordan Rulli,19,0.98,16,Junior,Marketing
Daniel Patel,17,2.03,9,Victory Lap,Culinary
Jane Anderson,16,1.76,19,Senior,Early Childhood Education
Lisa Patel,17,3.5,25,Senior,Early College
Patrick Johnson,15,0.99,31,Victory Lap,Criminal Justice
Stephanie Bradberry,19,0.38,15,Victory Lap,Early Childhood Education
Christina Brown,16,0.67,49,Victory Lap,Business
Aiden Robinson,19,0.31,33,Victory Lap,Early Childhood Education
Jill Smith,17,0.87,19,Freshmen,Bio Med
Emma Savoie,17,1.52,5,Victory Lap,Bio Med
Rachel Rulli,14,4.23,37,Sophomore,Criminal Justice
Noah Jones,15,2.11,28,Senior,Early Childhood Education
Joey Jordan,15,3.56,23,Senior,Bio Med
Josh Garcia,17,1.29,23,Senior,Computer Science
Emma Jones,19,3.97,20,Senior,Criminal Justice
Aiden Johnson,18,2.06,20,Freshmen,Culinary
Emma Lewis,17,2.78,45,Junior,Culinary
Markus Robinson,16,1.51,32,Victory Lap,Engineering
Christina Lewis,14,3.14,41,Sophomore,Criminal Justice
Rachel Patel,14,3.94,54,Junior,Marketing
Daniel Garcia,16,2.64,7,Victory Lap,Culinary
Matthew Rulli,15,1.6,26,Victory Lap,Early Childhood Education
Dave Davis,19,1.52,2,Sophomore,Culinary
Marge Savoie,14,0.78,33,Freshmen,Criminal Justice
Joey Garcia,15,3.16,56,Junior,Early College
Marge Smith,18,1.45,19,Victory Lap,Engineering
Stephanie Smith,15,2.32,15,Freshmen,Criminal Justice
Jordan Smith,16,0.6,29,Senior,Early College
Lisa Savoie,18,1.34,41,Freshmen,Early College
Mack Miller,18,2.51,50,Senior,Culinary
Catherine Savoie,16,0.98,32,Senior,Bio Med
Jill Miller,17,1.83,45,Victory Lap,Early College
Marge Davis,19,2.25,2,Sophomore,Engineering
Daniel Jordan,16,2.59,24,Victory Lap,Business
Catherine Davis,19,1.68,45,Sophomore,Engineering
Markus Smith,16,3.44,15,Junior,Computer Science
Aiden Brown,14,0.98,34,Freshmen,Marketing
Rachel Rulli,14,1.03,20,Freshmen,Early College
Patrick Patel,19,3.68,36,Victory Lap,Marketing
Emma Smith,19,1.22,55,Sophomore,Early College
Ben Patel,18,4.18,51,Victory Lap,Criminal Justice
Stephanie Lewis,15,3.28,0,Junior,Criminal Justice
Stephanie Lewis,19,2.27,39,Junior,Culinary
Daniel Savoie,14,1.3,57,Freshmen,Engineering
Jill Bradberry,18,0.48,36,Freshmen,Marketing
Jordan Savoie,15,3.22,21,Junior,Bio Med
Joey Brown,16,1.9,44,Senior,Criminal Justice
Mack Savoie,18,0.37,37,Freshmen,Business
Catherine Jordan,14,0.41,28,Sophomore,Early Childhood Education
Lisa Patel,15,3.63,45,Sophomore,Early College
Rachel Anderson,14,2.66,32,Freshmen,Culinary
Markus Davis,17,0.6,60,Sophomore,Engineering
Ben Johnson,18,1.15,25,Junior,Computer Science
Markus Bradberry,15,1.01,18,Sophomore,Culinary
Ben Jones,15,1.25,46,Victory Lap,Early Childhood Education
Jane Miller,16,1.24,46,Sophomore,Bio Med
Ben Patel,16,1.73,13,Sophomore,Engineering
Jane Patel,16,1.6,41,Senior,Bio Med
Lisa Patel,18,3.58,55,Sophomore,Bio Med
Patrick Jones,17,0.31,28,Victory Lap,Culinary
Jane Anderson,14,1.55,19,Freshmen,Business
Catherine Robinson,16,2.02,32,Senior,Business
Matthew Savoie,15,0.5,18,Senior,Early Childhood Education
Stephanie Anderson,15,1.84,7,Junior,Computer Science
Christina Jones,18,1.38,12,Senior,Early College
